"lon","lat","bathy"
-36,87,-3559.0552
-35,87,-3590.5513
-34,87,-3622.0474
-33,87,-3685.0393
-32,87,-3748.0315
-31,87,-3811.0237
-30,87,-3842.5198
-29,87,-3874.0159
-28,87,-3905.5117
-27,87,-3968.504
-26,87,-4000
-25,87,-4031.496
-24,87,-4062.9922
-23,87,-4062.9922
-22,87,-4094.4883
-21,87,-4125.9844
-20,87,-4157.4805
-19,87,-4188.9766
-18,87,-4188.9766
-17,87,-4188.9766
-16,87,-4188.9766
-15,87,-4188.9766
-14,87,-4188.9766
-13,87,-4188.9766
-12,87,-4188.9766
-11,87,-4188.9766
-10,87,-4188.9766
-9,87,-4220.4727
-8,87,-4220.4727
-7,87,-4188.9766
-6,87,-4188.9766
-5,87,-4157.4805
-4,87,-4157.4805
-3,87,-4188.9766
-2,87,-4188.9766
-1,87,-4188.9766
0,87,-4188.9766
1,87,-4188.9766
2,87,-4220.4727
3,87,-4125.9844
4,87,-3968.504
5,87,-4157.4805
6,87,-4220.4727
7,87,-4314.9604
8,87,-4314.9604
9,87,-4157.4805
10,87,-4346.4565
11,87,-4503.937
12,87,-4346.4565
13,87,-4314.9604
14,87,-4283.4644
15,87,-4251.9683
16,87,-4220.4727
17,87,-4157.4805
18,87,-4125.9844
19,87,-4062.9922
20,87,-3937.0078
21,87,-3874.0159
22,87,-3874.0159
23,87,-3968.504
24,87,-4031.496
25,87,-3716.5354
26,87,-3874.0159
27,87,-3622.0474
28,87,-2929.1338
29,87,-3433.0708
30,87,-3464.567
31,87,-3275.5906
32,87,-3307.0867
33,87,-3338.5828
34,87,-2960.63
35,87,-3181.1023
36,87,-3023.622
37,87,-3716.5354
38,87,-4566.929
39,87,-4220.4727
40,87,-3590.5513
41,87,-2740.1575
42,87,-2960.63
43,87,-3370.0789
44,87,-3433.0708
45,87,-3244.0945
46,87,-3622.0474
47,87,-3590.5513
48,87,-3527.559
49,87,-3275.5906
50,87,-3307.0867
51,87,-3275.5906
52,87,-3590.5513
53,87,-3590.5513
54,87,-3307.0867
55,87,-3307.0867
56,87,-2897.6377
57,87,-2456.6929
58,87,-2330.7087
59,87,-2047.2441
60,87,-2141.7322
61,87,-2708.6614
62,87,-3338.5828
63,87,-3559.0552
64,87,-3905.5117
65,87,-3874.0159
66,87,-3685.0393
67,87,-3653.5432
68,87,-3842.5198
69,87,-3338.5828
70,87,-3338.5828
71,87,-3874.0159
72,87,-3811.0237
73,87,-3653.5432
74,87,-3244.0945
75,87,-3244.0945
76,87,-3496.063
77,87,-3496.063
78,87,-3590.5513
79,87,-3622.0474
80,87,-3653.5432
81,87,-3622.0474
82,87,-4031.496
83,87,-4251.9683
84,87,-4251.9683
85,87,-4220.4727
86,87,-4188.9766
87,87,-4188.9766
88,87,-4188.9766
89,87,-4220.4727
90,87,-4220.4727
91,87,-4188.9766
92,87,-4188.9766
93,87,-4220.4727
94,87,-4251.9683
95,87,-4251.9683
96,87,-4251.9683
97,87,-4251.9683
98,87,-4283.4644
99,87,-4283.4644
100,87,-4314.9604
101,87,-4314.9604
102,87,-4283.4644
103,87,-4283.4644
104,87,-4283.4644
105,87,-4283.4644
106,87,-4283.4644
107,87,-4283.4644
108,87,-4283.4644
109,87,-4283.4644
110,87,-4283.4644
111,87,-4283.4644
112,87,-4283.4644
113,87,-4283.4644
114,87,-4283.4644
115,87,-4283.4644
116,87,-4251.9683
117,87,-4251.9683
118,87,-4251.9683
119,87,-4251.9683
120,87,-4251.9683
121,87,-4251.9683
122,87,-4251.9683
123,87,-4220.4727
124,87,-4220.4727
125,87,-4220.4727
126,87,-4220.4727
127,87,-4220.4727
128,87,-4220.4727
129,87,-4188.9766
130,87,-4157.4805
131,87,-4000
132,87,-3968.504
133,87,-3937.0078
134,87,-3874.0159
135,87,-3779.5276
136,87,-3559.0552
137,87,-3181.1023
138,87,-2834.6458
139,87,-2456.6929
140,87,-1669.2914
141,87,-1102.3622
142,87,-944.8819
143,87,-881.8898
144,87,-881.8898
145,87,-944.8819
146,87,-1102.3622
147,87,-1196.8503
148,87,-1165.3544
149,87,-1196.8503
150,87,-1228.3464
151,87,-1385.8268
152,87,-1417.3229
153,87,-1322.8346
154,87,-1228.3464
155,87,-1417.3229
156,87,-2141.7322
157,87,-2614.1733
158,87,-2929.1338
159,87,-3433.0708
160,87,-3811.0237
161,87,-3842.5198
162,87,-3842.5198
163,87,-3842.5198
164,87,-3842.5198
165,87,-3842.5198
166,87,-3842.5198
167,87,-3842.5198
168,87,-3842.5198
169,87,-3842.5198
170,87,-3842.5198
171,87,-3842.5198
172,87,-3842.5198
173,87,-3842.5198
174,87,-3842.5198
175,87,-3842.5198
176,87,-3874.0159
177,87,-3842.5198
178,87,-3842.5198
179,87,-3842.5198
-180,86,-2551.1812
-179,86,-2425.1968
-178,86,-2519.685
-177,86,-2803.1497
-176,86,-2834.6458
-175,86,-2645.6692
-174,86,-2078.7402
-173,86,-1448.8188
-172,86,-1732.2834
-171,86,-1984.252
-170,86,-2236.2205
-169,86,-2551.1812
-168,86,-2456.6929
-167,86,-2425.1968
-166,86,-2362.2048
-165,86,-2267.7166
-164,86,-2267.7166
-163,86,-2456.6929
-162,86,-2519.685
-161,86,-2582.6772
-160,86,-2645.6692
-159,86,-2708.6614
-158,86,-2677.1653
-157,86,-2519.685
-156,86,-2204.7244
-155,86,-1984.252
-154,86,-1984.252
-153,86,-2110.2363
-152,86,-2299.2126
-151,86,-2582.6772
-150,86,-2362.2048
-149,86,-2299.2126
-148,86,-2267.7166
-147,86,-2267.7166
-146,86,-2236.2205
-145,86,-2236.2205
-144,86,-2236.2205
-143,86,-2236.2205
-142,86,-2204.7244
-141,86,-2110.2363
-140,86,-2015.748
-139,86,-1858.2677
-138,86,-1826.7716
-137,86,-1826.7716
-136,86,-1795.2756
-135,86,-1795.2756
-134,86,-1795.2756
-133,86,-1732.2834
-132,86,-1795.2756
-131,86,-1606.2992
-130,86,-1732.2834
-129,86,-1637.7953
-128,86,-1732.2834
-127,86,-1795.2756
-126,86,-1795.2756
-125,86,-1795.2756
-124,86,-1543.3071
-123,86,-1543.3071
-122,86,-1543.3071
-121,86,-1417.3229
-120,86,-1322.8346
-119,86,-1228.3464
-118,86,-1228.3464
-117,86,-1291.3386
-116,86,-1354.3307
-115,86,-1322.8346
-114,86,-1291.3386
-113,86,-1196.8503
-112,86,-1228.3464
-111,86,-1196.8503
-110,86,-1165.3544
-109,86,-1165.3544
-108,86,-1133.8583
-107,86,-1070.8661
-106,86,-1133.8583
-105,86,-1291.3386
-104,86,-1385.8268
-103,86,-1511.811
-102,86,-1606.2992
-101,86,-1732.2834
-100,86,-1795.2756
-99,86,-1795.2756
-98,86,-1795.2756
-97,86,-1606.2992
-96,86,-1574.8031
-95,86,-1669.2914
-94,86,-1795.2756
-93,86,-1795.2756
-92,86,-1795.2756
-91,86,-1795.2756
-90,86,-1858.2677
-89,86,-1921.2599
-88,86,-2047.2441
-87,86,-2015.748
-86,86,-2015.748
-85,86,-1984.252
-84,86,-1984.252
-83,86,-1984.252
-82,86,-1984.252
-81,86,-1984.252
-80,86,-1984.252
-79,86,-2015.748
-78,86,-1921.2599
-77,86,-1826.7716
-76,86,-1763.7795
-75,86,-1669.2914
-74,86,-1574.8031
-73,86,-1259.8425
-72,86,-1133.8583
-71,86,-1007.874
-70,86,-1007.874
-69,86,-818.89764
-68,86,-850.3937
-67,86,-692.9134
-66,86,-535.43304
-65,86,-440.9449
-64,86,-377.95276
-63,86,-377.95276
-62,86,-377.95276
-61,86,-377.95276
-60,86,-377.95276
-59,86,-377.95276
-58,86,-377.95276
-57,86,-377.95276
-56,86,-377.95276
-55,86,-440.9449
-54,86,-755.9055
-53,86,-1259.8425
-52,86,-1354.3307
-51,86,-1511.811
-50,86,-2204.7244
-49,86,-2866.1418
-48,86,-2960.63
-47,86,-2803.1497
-46,86,-3023.622
-45,86,-2771.6536
-44,86,-2771.6536
-43,86,-2803.1497
-42,86,-2834.6458
-41,86,-2708.6614
-40,86,-2519.685
-39,86,-2425.1968
-38,86,-2299.2126
-37,86,-2393.7007
-36,86,-2582.6772
-35,86,-2708.6614
-34,86,-2771.6536
-33,86,-2771.6536
-32,86,-2708.6614
-31,86,-2078.7402
-30,86,-1732.2834
-29,86,-2015.748
-28,86,-2015.748
-27,86,-2204.7244
-26,86,-2362.2048
-25,86,-2771.6536
-24,86,-2708.6614
-23,86,-2803.1497
-22,86,-2614.1733
-21,86,-2362.2048
-20,86,-2299.2126
-19,86,-2047.2441
-18,86,-2236.2205
-17,86,-1984.252
-16,86,-1669.2914
-15,86,-1574.8031
-14,86,-1448.8188
-13,86,-2299.2126
-12,86,-3464.567
-11,86,-3622.0474
-10,86,-3842.5198
-9,86,-4000
-8,86,-4000
-7,86,-4031.496
-6,86,-4125.9844
-5,86,-4125.9844
-4,86,-4220.4727
-3,86,-4157.4805
-2,86,-3937.0078
-1,86,-4094.4883
0,86,-4062.9922
1,86,-4157.4805
2,86,-4125.9844
3,86,-4000
4,86,-3842.5198
5,86,-3181.1023
6,86,-3244.0945
7,86,-3590.5513
8,86,-3212.5984
9,86,-3181.1023
10,86,-3433.0708
11,86,-3307.0867
12,86,-2740.1575
13,86,-3055.1182
14,86,-3842.5198
15,86,-4598.4253
16,86,-4220.4727
17,86,-3212.5984
18,86,-3527.559
19,86,-3023.622
20,86,-2897.6377
21,86,-2110.2363
22,86,-2960.63
23,86,-3212.5984
24,86,-2992.126
25,86,-2834.6458
26,86,-3055.1182
27,86,-3370.0789
28,86,-3433.0708
29,86,-3244.0945
30,86,-3244.0945
31,86,-3527.559
32,86,-3527.559
33,86,-3496.063
34,86,-3622.0474
35,86,-3779.5276
36,86,-3842.5198
37,86,-3811.0237
38,86,-3842.5198
39,86,-3842.5198
40,86,-3811.0237
41,86,-3842.5198
42,86,-3842.5198
43,86,-3874.0159
44,86,-3937.0078
45,86,-4000
46,86,-3937.0078
47,86,-3842.5198
48,86,-3842.5198
49,86,-3811.0237
50,86,-3811.0237
51,86,-3811.0237
52,86,-3811.0237
53,86,-3811.0237
54,86,-3811.0237
55,86,-3811.0237
56,86,-3811.0237
57,86,-3779.5276
58,86,-3748.0315
59,86,-3653.5432
60,86,-3622.0474
61,86,-3653.5432
62,86,-3685.0393
63,86,-3685.0393
64,86,-3716.5354
65,86,-3716.5354
66,86,-3748.0315
67,86,-3748.0315
68,86,-3779.5276
69,86,-3779.5276
70,86,-3779.5276
71,86,-3779.5276
72,86,-3685.0393
73,86,-3716.5354
74,86,-3748.0315
75,86,-3779.5276
76,86,-3779.5276
77,86,-3811.0237
78,86,-3811.0237
79,86,-3811.0237
80,86,-3779.5276
81,86,-3748.0315
82,86,-3653.5432
83,86,-3622.0474
84,86,-3464.567
85,86,-3401.5747
86,86,-3937.0078
87,86,-4125.9844
88,86,-4125.9844
89,86,-3748.0315
90,86,-3622.0474
91,86,-3811.0237
92,86,-3275.5906
93,86,-3149.6062
94,86,-3527.559
95,86,-3811.0237
96,86,-3811.0237
97,86,-3842.5198
98,86,-3811.0237
99,86,-3968.504
100,86,-4031.496
101,86,-3779.5276
102,86,-3811.0237
103,86,-3968.504
104,86,-4157.4805
105,86,-4125.9844
106,86,-4220.4727
107,86,-4283.4644
108,86,-4283.4644
109,86,-4251.9683
110,86,-4283.4644
111,86,-4283.4644
112,86,-4157.4805
113,86,-4220.4727
114,86,-4314.9604
115,86,-4251.9683
116,86,-4251.9683
117,86,-4251.9683
118,86,-4251.9683
119,86,-4251.9683
120,86,-4251.9683
121,86,-4251.9683
122,86,-4251.9683
123,86,-4220.4727
124,86,-4220.4727
125,86,-4220.4727
126,86,-4220.4727
127,86,-4220.4727
128,86,-4220.4727
129,86,-4188.9766
130,86,-4188.9766
131,86,-4188.9766
132,86,-4157.4805
133,86,-4157.4805
134,86,-4188.9766
135,86,-4220.4727
136,86,-4062.9922
137,86,-4000
138,86,-3716.5354
139,86,-3653.5432
140,86,-3590.5513
141,86,-3244.0945
142,86,-2803.1497
143,86,-2614.1733
144,86,-2582.6772
145,86,-2110.2363
146,86,-1637.7953
147,86,-1795.2756
148,86,-976.3779
149,86,-787.40155
150,86,-661.4173
151,86,-661.4173
152,86,-787.40155
153,86,-1354.3307
154,86,-1921.2599
155,86,-2047.2441
156,86,-2393.7007
157,86,-2141.7322
158,86,-2519.685
159,86,-3338.5828
160,86,-3622.0474
161,86,-3811.0237
162,86,-3811.0237
163,86,-3811.0237
164,86,-3685.0393
165,86,-3559.0552
166,86,-3401.5747
167,86,-3181.1023
168,86,-2960.63
169,86,-2866.1418
170,86,-2708.6614
171,86,-2614.1733
172,86,-2551.1812
173,86,-2582.6772
174,86,-2551.1812
175,86,-2393.7007
176,86,-2582.6772
177,86,-2393.7007
178,86,-2393.7007
179,86,-2582.6772
-180,85,-2236.2205
-179,85,-2173.2283
-178,85,-1795.2756
-177,85,-1732.2834
-176,85,-1763.7795
-175,85,-1826.7716
-174,85,-1795.2756
-173,85,-1795.2756
-172,85,-1763.7795
-171,85,-1826.7716
-170,85,-1889.7638
-169,85,-2047.2441
-168,85,-2078.7402
-167,85,-2204.7244
-166,85,-2110.2363
-165,85,-1984.252
-164,85,-1984.252
-163,85,-2015.748
-162,85,-2078.7402
-161,85,-2078.7402
-160,85,-2078.7402
-159,85,-2110.2363
-158,85,-1984.252
-157,85,-1984.252
-156,85,-2267.7166
-155,85,-2267.7166
-154,85,-2236.2205
-153,85,-2299.2126
-152,85,-2330.7087
-151,85,-2236.2205
-150,85,-1984.252
-149,85,-1763.7795
-148,85,-1795.2756
-147,85,-2267.7166
-146,85,-2173.2283
-145,85,-2173.2283
-144,85,-2204.7244
-143,85,-1984.252
-142,85,-1952.7559
-141,85,-2141.7322
-140,85,-2236.2205
-139,85,-2267.7166
-138,85,-2267.7166
-137,85,-2173.2283
-136,85,-2330.7087
-135,85,-2456.6929
-134,85,-2582.6772
-133,85,-2614.1733
-132,85,-2645.6692
-131,85,-2740.1575
-130,85,-2645.6692
-129,85,-2677.1653
-128,85,-2677.1653
-127,85,-2677.1653
-126,85,-2519.685
-125,85,-2330.7087
-124,85,-2393.7007
-123,85,-2393.7007
-122,85,-2362.2048
-121,85,-2299.2126
-120,85,-2236.2205
-119,85,-2267.7166
-118,85,-1921.2599
-117,85,-1574.8031
-116,85,-1637.7953
-115,85,-1606.2992
-114,85,-1574.8031
-113,85,-1543.3071
-112,85,-1511.811
-111,85,-1574.8031
-110,85,-1574.8031
-109,85,-1448.8188
-108,85,-1291.3386
-107,85,-1291.3386
-106,85,-1291.3386
-105,85,-1259.8425
-104,85,-1385.8268
-103,85,-1385.8268
-102,85,-1322.8346
-101,85,-1385.8268
-100,85,-1700.7874
-99,85,-1795.2756
-98,85,-1795.2756
-97,85,-1826.7716
-96,85,-1606.2992
-95,85,-1606.2992
-94,85,-1826.7716
-93,85,-1826.7716
-92,85,-1858.2677
-91,85,-1889.7638
-90,85,-1858.2677
-89,85,-1795.2756
-88,85,-1826.7716
-87,85,-1732.2834
-86,85,-1543.3071
-85,85,-1669.2914
-84,85,-1700.7874
-83,85,-1543.3071
-82,85,-1480.315
-81,85,-1385.8268
-80,85,-1322.8346
-79,85,-1259.8425
-78,85,-1228.3464
-77,85,-1196.8503
-76,85,-1196.8503
-75,85,-1133.8583
-74,85,-1133.8583
-73,85,-1102.3622
-72,85,-1102.3622
-71,85,-1165.3544
-70,85,-1228.3464
-69,85,-1228.3464
-68,85,-1385.8268
-67,85,-1480.315
-66,85,-1606.2992
-65,85,-1637.7953
-64,85,-1763.7795
-63,85,-1795.2756
-62,85,-1921.2599
-61,85,-1984.252
-60,85,-2047.2441
-59,85,-2078.7402
-58,85,-2141.7322
-57,85,-2047.2441
-56,85,-1984.252
-55,85,-2078.7402
-54,85,-2173.2283
-53,85,-2204.7244
-52,85,-2204.7244
-51,85,-2299.2126
-50,85,-2393.7007
-49,85,-2425.1968
-48,85,-2330.7087
-47,85,-2204.7244
-46,85,-2204.7244
-45,85,-2141.7322
-44,85,-2204.7244
-43,85,-2236.2205
-42,85,-2204.7244
-41,85,-2141.7322
-40,85,-2015.748
-39,85,-1984.252
-38,85,-1889.7638
-37,85,-1669.2914
-36,85,-1102.3622
-35,85,-881.8898
-34,85,-818.89764
-33,85,-787.40155
-32,85,-755.9055
-31,85,-755.9055
-30,85,-755.9055
-29,85,-850.3937
-28,85,-1102.3622
-27,85,-1259.8425
-26,85,-1259.8425
-25,85,-1007.874
-24,85,-913.3858
-23,85,-850.3937
-22,85,-818.89764
-21,85,-1102.3622
-20,85,-1826.7716
-19,85,-2803.1497
-18,85,-3244.0945
-17,85,-3622.0474
-16,85,-3842.5198
-15,85,-3811.0237
-14,85,-3937.0078
-13,85,-4000
-12,85,-4000
-11,85,-4000
-10,85,-3905.5117
-9,85,-3811.0237
-8,85,-3811.0237
-7,85,-3842.5198
-6,85,-3748.0315
-5,85,-3937.0078
-4,85,-4094.4883
-3,85,-3905.5117
-2,85,-3527.559
-1,85,-3496.063
0,85,-3149.6062
1,85,-3149.6062
2,85,-3685.0393
3,85,-3527.559
4,85,-3433.0708
5,85,-3401.5747
6,85,-3401.5747
7,85,-3527.559
8,85,-3181.1023
9,85,-3149.6062
10,85,-3181.1023
11,85,-3118.1104
12,85,-3370.0789
13,85,-3244.0945
14,85,-3118.1104
15,85,-3464.567
16,85,-3842.5198
17,85,-3968.504
18,85,-4000
19,85,-3968.504
20,85,-3968.504
21,85,-3968.504
22,85,-3937.0078
23,85,-3937.0078
24,85,-3905.5117
25,85,-3905.5117
26,85,-3905.5117
27,85,-3905.5117
28,85,-3905.5117
29,85,-3937.0078
30,85,-3937.0078
31,85,-3968.504
32,85,-4000
33,85,-4000
34,85,-4000
35,85,-4000
36,85,-4000
37,85,-3968.504
38,85,-3905.5117
39,85,-3842.5198
40,85,-3842.5198
41,85,-3842.5198
42,85,-3842.5198
43,85,-3842.5198
44,85,-3842.5198
45,85,-3842.5198
46,85,-3842.5198
47,85,-3842.5198
48,85,-3811.0237
49,85,-3811.0237
50,85,-3811.0237
51,85,-3779.5276
52,85,-3779.5276
53,85,-3748.0315
54,85,-3748.0315
55,85,-3748.0315
56,85,-3716.5354
57,85,-3716.5354
58,85,-3685.0393
59,85,-3685.0393
60,85,-3653.5432
61,85,-3622.0474
62,85,-3622.0474
63,85,-3590.5513
64,85,-3590.5513
65,85,-3590.5513
66,85,-3590.5513
67,85,-3622.0474
68,85,-3622.0474
69,85,-3590.5513
70,85,-3590.5513
71,85,-3559.0552
72,85,-3559.0552
73,85,-3559.0552
74,85,-3559.0552
75,85,-3559.0552
76,85,-3559.0552
77,85,-3559.0552
78,85,-3559.0552
79,85,-3590.5513
80,85,-3590.5513
81,85,-3590.5513
82,85,-3590.5513
83,85,-3590.5513
84,85,-3590.5513
85,85,-3559.0552
86,85,-3559.0552
87,85,-3559.0552
88,85,-3527.559
89,85,-3527.559
90,85,-3559.0552
91,85,-3559.0552
92,85,-3622.0474
93,85,-3653.5432
94,85,-3653.5432
95,85,-3685.0393
96,85,-3685.0393
97,85,-3653.5432
98,85,-3653.5432
99,85,-3622.0474
100,85,-3590.5513
101,85,-3559.0552
102,85,-3590.5513
103,85,-3842.5198
104,85,-4188.9766
105,85,-4031.496
106,85,-4000
107,85,-3968.504
108,85,-3811.0237
109,85,-3779.5276
110,85,-3653.5432
111,85,-3685.0393
112,85,-3307.0867
113,85,-2803.1497
114,85,-3149.6062
115,85,-4094.4883
116,85,-4283.4644
117,85,-3905.5117
118,85,-4251.9683
119,85,-4314.9604
120,85,-4314.9604
121,85,-4314.9604
122,85,-4283.4644
123,85,-4283.4644
124,85,-4251.9683
125,85,-4220.4727
126,85,-4220.4727
127,85,-4188.9766
128,85,-4188.9766
129,85,-4188.9766
130,85,-4157.4805
131,85,-4157.4805
132,85,-4157.4805
133,85,-4157.4805
134,85,-4125.9844
135,85,-4125.9844
136,85,-4000
137,85,-3905.5117
138,85,-3716.5354
139,85,-3653.5432
140,85,-3527.559
141,85,-3307.0867
142,85,-3118.1104
143,85,-2992.126
144,85,-2519.685
145,85,-2519.685
146,85,-2488.189
147,85,-2173.2283
148,85,-1543.3071
149,85,-1543.3071
150,85,-1385.8268
151,85,-2015.748
152,85,-2015.748
153,85,-1826.7716
154,85,-1574.8031
155,85,-2362.2048
156,85,-2771.6536
157,85,-2834.6458
158,85,-3055.1182
159,85,-3244.0945
160,85,-3433.0708
161,85,-3433.0708
162,85,-3307.0867
163,85,-2929.1338
164,85,-3338.5828
165,85,-3244.0945
166,85,-3244.0945
167,85,-3244.0945
168,85,-3244.0945
169,85,-2960.63
170,85,-3055.1182
171,85,-2393.7007
172,85,-3118.1104
173,85,-3181.1023
174,85,-3023.622
175,85,-2960.63
176,85,-2771.6536
177,85,-2614.1733
178,85,-2425.1968
179,85,-2267.7166
-180,84,-2425.1968
-179,84,-2299.2126
-178,84,-2299.2126
-177,84,-2393.7007
-176,84,-2488.189
-175,84,-2551.1812
-174,84,-2645.6692
-173,84,-2645.6692
-172,84,-2614.1733
-171,84,-2645.6692
-170,84,-2897.6377
-169,84,-2992.126
-168,84,-3118.1104
-167,84,-3181.1023
-166,84,-3149.6062
-165,84,-2992.126
-164,84,-2677.1653
-163,84,-2551.1812
-162,84,-2456.6929
-161,84,-2645.6692
-160,84,-2677.1653
-159,84,-2960.63
-158,84,-2897.6377
-157,84,-2960.63
-156,84,-2897.6377
-155,84,-2866.1418
-154,84,-3086.6143
-153,84,-2992.126
-152,84,-2488.189
-151,84,-2362.2048
-150,84,-2897.6377
-149,84,-2897.6377
-148,84,-2960.63
-147,84,-2897.6377
-146,84,-2708.6614
-145,84,-2267.7166
-144,84,-2267.7166
-143,84,-2582.6772
-142,84,-2803.1497
-141,84,-2708.6614
-140,84,-2803.1497
-139,84,-2803.1497
-138,84,-2834.6458
-137,84,-2771.6536
-136,84,-2803.1497
-135,84,-2897.6377
-134,84,-3149.6062
-133,84,-3401.5747
-132,84,-3401.5747
-131,84,-3401.5747
-130,84,-3401.5747
-129,84,-3401.5747
-128,84,-3338.5828
-127,84,-3244.0945
-126,84,-3181.1023
-125,84,-3244.0945
-124,84,-3212.5984
-123,84,-3181.1023
-122,84,-3118.1104
-121,84,-2992.126
-120,84,-2834.6458
-119,84,-2708.6614
-118,84,-2803.1497
-117,84,-2834.6458
-116,84,-2803.1497
-115,84,-2771.6536
-114,84,-2740.1575
-113,84,-2677.1653
-112,84,-2582.6772
-111,84,-2677.1653
-110,84,-2771.6536
-109,84,-2708.6614
-108,84,-2614.1733
-107,84,-2488.189
-106,84,-2078.7402
-105,84,-1795.2756
-104,84,-1606.2992
-103,84,-1952.7559
-102,84,-2110.2363
-101,84,-2173.2283
-100,84,-2299.2126
-99,84,-1637.7953
-98,84,-1606.2992
-97,84,-1511.811
-96,84,-1826.7716
-95,84,-1889.7638
-94,84,-1795.2756
-93,84,-1700.7874
-92,84,-1606.2992
-91,84,-1606.2992
-90,84,-1574.8031
-89,84,-1574.8031
-88,84,-1511.811
-87,84,-1385.8268
-86,84,-1228.3464
-85,84,-1228.3464
-84,84,-724.4094
-83,84,-409.44882
-82,84,-377.95276
-81,84,-472.44095
-80,84,-283.46457
-79,84,-220.47244
-78,84,-283.46457
-77,84,-157.48032
-76,84,-157.48032
-75,84,-188.97638
-74,84,-188.97638
-73,84,-125.98425
-72,84,-188.97638
-71,84,-220.47244
-70,84,-220.47244
-69,84,-188.97638
-68,84,-188.97638
-67,84,-251.9685
-66,84,-251.9685
-65,84,-220.47244
-64,84,-220.47244
-63,84,-188.97638
-62,84,-220.47244
-61,84,-251.9685
-60,84,-283.46457
-59,84,-283.46457
-58,84,-283.46457
-57,84,-283.46457
-56,84,-283.46457
-55,84,-283.46457
-54,84,-283.46457
-53,84,-283.46457
-52,84,-314.96063
-51,84,-314.96063
-50,84,-283.46457
-49,84,-251.9685
-48,84,-283.46457
-47,84,-283.46457
-46,84,-283.46457
-45,84,-251.9685
-44,84,-220.47244
-43,84,-157.48032
-42,84,-125.98425
-41,84,-94.48819
-40,84,-62.992126
-39,84,0
-38,84,NA
-37,84,NA
-36,84,NA
-35,84,NA
-34,84,NA
-33,84,NA
-32,84,NA
-31,84,0
-30,84,0
-29,84,0
-28,84,0
-27,84,0
-26,84,-157.48032
-25,84,-283.46457
-24,84,-440.9449
-23,84,-913.3858
-22,84,-1606.2992
-21,84,-2204.7244
-20,84,-2866.1418
-19,84,-3433.0708
-18,84,-3275.5906
-17,84,-2708.6614
-16,84,-3118.1104
-15,84,-3590.5513
-14,84,-3590.5513
-13,84,-3527.559
-12,84,-3716.5354
-11,84,-3937.0078
-10,84,-3842.5198
-9,84,-3496.063
-8,84,-2771.6536
-7,84,-2614.1733
-6,84,-3307.0867
-5,84,-3212.5984
-4,84,-3181.1023
-3,84,-2519.685
-2,84,-2803.1497
-1,84,-2425.1968
0,84,-2866.1418
1,84,-3622.0474
2,84,-3685.0393
3,84,-3464.567
4,84,-3212.5984
5,84,-3149.6062
6,84,-3937.0078
7,84,-3811.0237
8,84,-3779.5276
9,84,-3905.5117
10,84,-3905.5117
11,84,-3905.5117
12,84,-3937.0078
13,84,-3905.5117
14,84,-3779.5276
15,84,-3905.5117
16,84,-3905.5117
17,84,-3937.0078
18,84,-4000
19,84,-4188.9766
20,84,-4220.4727
21,84,-4157.4805
22,84,-4188.9766
23,84,-4157.4805
24,84,-4094.4883
25,84,-4062.9922
26,84,-4031.496
27,84,-4031.496
28,84,-4031.496
29,84,-3968.504
30,84,-3937.0078
31,84,-3874.0159
32,84,-3842.5198
33,84,-3842.5198
34,84,-3811.0237
35,84,-3811.0237
36,84,-3811.0237
37,84,-3811.0237
38,84,-3779.5276
39,84,-3748.0315
40,84,-3748.0315
41,84,-3748.0315
42,84,-3779.5276
43,84,-3779.5276
44,84,-3748.0315
45,84,-3685.0393
46,84,-3653.5432
47,84,-3716.5354
48,84,-3685.0393
49,84,-3653.5432
50,84,-3622.0474
51,84,-3622.0474
52,84,-3622.0474
53,84,-3590.5513
54,84,-3622.0474
55,84,-3590.5513
56,84,-3590.5513
57,84,-3590.5513
58,84,-3433.0708
59,84,-3401.5747
60,84,-3370.0789
61,84,-3275.5906
62,84,-3212.5984
63,84,-3212.5984
64,84,-3086.6143
65,84,-3055.1182
66,84,-2992.126
67,84,-2992.126
68,84,-2834.6458
69,84,-2803.1497
70,84,-2929.1338
71,84,-2992.126
72,84,-2992.126
73,84,-2992.126
74,84,-3023.622
75,84,-3086.6143
76,84,-3118.1104
77,84,-3181.1023
78,84,-3181.1023
79,84,-3181.1023
80,84,-3212.5984
81,84,-3244.0945
82,84,-3244.0945
83,84,-3275.5906
84,84,-3307.0867
85,84,-3370.0789
86,84,-3401.5747
87,84,-3401.5747
88,84,-3401.5747
89,84,-3433.0708
90,84,-3496.063
91,84,-3527.559
92,84,-3590.5513
93,84,-3590.5513
94,84,-3590.5513
95,84,-3590.5513
96,84,-3496.063
97,84,-3590.5513
98,84,-3590.5513
99,84,-3590.5513
100,84,-3590.5513
101,84,-3464.567
102,84,-3559.0552
103,84,-3590.5513
104,84,-3590.5513
105,84,-3590.5513
106,84,-3590.5513
107,84,-3590.5513
108,84,-3590.5513
109,84,-3527.559
110,84,-3496.063
111,84,-2803.1497
112,84,-2740.1575
113,84,-3244.0945
114,84,-3937.0078
115,84,-3842.5198
116,84,-4000
117,84,-3590.5513
118,84,-3811.0237
119,84,-3842.5198
120,84,-4000
121,84,-4000
122,84,-4031.496
123,84,-4283.4644
124,84,-4283.4644
125,84,-4283.4644
126,84,-4251.9683
127,84,-4251.9683
128,84,-4220.4727
129,84,-4220.4727
130,84,-4157.4805
131,84,-4094.4883
132,84,-4094.4883
133,84,-4094.4883
